Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,SalePrice_log,ExterQual_enc,BsmtQual_enc,KitchenQual_enc,OverallQual,GrLivArea_scaled,TotalBsmtSF_scaled,GarageCars_scaled,1stFlrSF_scaled
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.415640979896154,2,2,2,7,0.4333114544199876,1.515906171886111,0.3070397640943406,1.4285639311129719
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.991226075692495,4,5,4,4,0.05581450636475746,-2.3839232490357523,-1.005184352144869,-0.18246913870693315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.984527313343793,4,4,4,4,-0.7130143564283552,-1.0779338615642444,-2.317408468384078,-0.9370036144453696
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.209515014542631,2,2,2,7,-0.35725807030300744,-0.8874770758913162,0.3070397640943406,-1.273485204977375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.336459733848529,4,2,2,6,-0.013360327048504598,0.9694765844197338,0.3070397640943406,0.8524666624748413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.440121603187804,2,2,0,8,1.1803996552832179,-0.048560281855799095,1.61926388033355,-0.3099242866357231
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.193124598354461,4,4,2,6,-0.9383266709744087,-0.05762965260212901,0.3070397640943406,-0.3405135221386327
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.236789099409293,4,2,4,6,-0.05881807472007681,-0.7310304305171252,0.3070397640943406,-1.0644587623741595
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.326335860928752,2,2,2,8,0.5281797973867469,-0.4204044824553256,0.3070397640943406,-0.7483699955107606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.201123897207379,4,4,4,6,-0.22681409872371325,-0.8602689636523265,0.3070397640943406,-1.2428959694744655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.253822438708073,4,2,4,7,0.00047463963414781424,-0.697020290218388,0.3070397640943406,-1.0262222179955225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.4623979978989565,2,2,2,8,2.03619116579586,0.6044344118799547,1.61926388033355,0.4293155713512586
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.105510184769974,4,4,4,6,-1.2585073284872217,-0.42493916782849056,-1.005184352144869,-0.7534682014279122
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,4,1,5,-0.39481012272734967,0.21218412710118595,0.3070397640943406,0.36048979146971205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.332842266994351,4,2,2,7,0.09139013497729223,-0.6698121779793983,0.3070397640943406,-1.008378497285492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.5276299008713385,2,2,2,8,1.708104813035817,0.45478979456551116,1.61926388033355,0.27636939383671066
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.431363764158987,2,2,0,8,-0.013360327048504598,1.0034867247184711,0.3070397640943406,0.8524666624748413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.421821019842061,2,2,0,9,0.010356758693185251,1.012556095464801,0.3070397640943406,0.8830558979777509
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.293362554711446,4,2,4,7,0.42145291154914266,-0.16192741618492304,0.3070397640943406,-0.4577722582331194
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204119982655925,4,2,4,6,0.4926041687742122,-0.1551253881251756,-1.005184352144869,-0.450124949357392
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.336133390065583,2,2,2,7,0.662576616589656,1.8333341480076581,0.3070397640943406,1.7242598743077644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.730782275666389,0,2,0,8,3.5145561770278606,1.3571921838253378,1.61926388033355,1.3520908423556979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.130011949671904,4,2,4,5,-1.2703658713580666,-0.43854322394798545,0.3070397640943406,-0.7687628191793668
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.008600171761918,4,1,4,4,-0.5549004514837561,-0.48842476305279997,0.3070397640943406,0.1540124518250723
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02938377768521,4,4,4,6,-0.7584721040999274,-0.05082762454238158,0.3070397640943406,-0.10854515290823497
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.058805486675907,4,4,4,5,-1.1636389855204623,-0.3161067188725316,-1.005184352144869,-0.6311112594162738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.596597095626461,2,2,2,8,0.9333466788072818,2.003384849501344,1.61926388033355,2.0734869796326487
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.209515014542631,4,0,4,6,-0.5865232324726759,0.3459573456095522,0.3070397640943406,0.11322680448785953
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.345373730559088,2,2,2,7,0.2238105303683939,1.2755678471083685,1.61926388033355,1.158359017503937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.153814864344529,4,4,4,5,-1.1992146141329971,-0.42493916782849056,0.3070397640943406,-0.6769951126706382
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.158362492095249,4,5,4,5,1.0262385979622337,-2.3839232490357523,0.3070397640943406,2.1932948186857115
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1303337684950066,4,2,4,6,-0.9818079948341735,-0.17326412961783544,0.3070397640943406,-0.39659378722730027
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2455126678141495,4,2,4,7,-0.48967846569410906,0.420779654266774,0.3070397640943406,0.23813284945807367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.245265839457462,2,2,2,6,0.20206986843851155,-0.6584754645464859,0.3070397640943406,-0.8911197611910052
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27207378750001,2,2,2,7,-0.1398514510041838,0.8198319671052903,0.3070397640943406,0.6893240731259901
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.218797998111738,4,2,2,5,-0.7723070707825798,0.10335167814522697,0.3070397640943406,-0.12638887361826556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.107209969647869,4,4,4,6,-0.033124565166579474,-0.701554975591553,-2.317408468384078,-1.0644587623741595
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.208172526667122,4,4,4,6,-0.3137767464432427,0.7268709169554086,0.3070397640943406,0.4650030127713198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.143014800254095,4,1,4,5,0.2989146352170784,-0.8285261660401718,-1.005184352144869,-0.4934596996531806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.367355921026019,2,2,2,7,1.152729721917913,-0.21634364066290251,0.3070397640943406,-0.5189507292389386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.033021444682911,4,4,4,4,-1.1853796474503446,-0.34104748842493887,-1.005184352144869,-0.6591513919606076
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.273001272063738,4,4,2,6,1.1586589933533356,-0.4974941337991299,0.3070397640943406,-0.4679686700674226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204662511748219,2,2,2,7,-0.7031322373693177,0.21218412710118595,0.3070397640943406,-0.037170270068112604
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166726055580051,4,2,4,6,-0.8671754137493392,-0.05082762454238158,0.3070397640943406,-0.24874581562990392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.431025848133122,2,2,4,7,1.0124036312795814,0.14869853187687654,0.3070397640943406,-0.08305412332247698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.352182518111363,2,2,2,8,-0.009407479424889623,1.008021410091636,0.3070397640943406,0.8575648683919929
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.288919605661727,2,2,2,7,0.7791856214862979,-0.7695752561890273,0.3070397640943406,-0.18756734462408473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.232996110392154,4,2,4,6,0.12498933977801953,-0.910150502757141,0.3070397640943406,-0.692289730422093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.156851901070011,4,4,4,6,-0.42643290371626946,-0.8874770758913162,0.3070397640943406,0.31970414413249926
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.041392685158225,4,4,4,5,-1.438361895361703,-0.6312673523074961,-1.005184352144869,-0.9854365706583098
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.685741738602264,0,0,0,9,3.23983326718662,1.9829787653221018,1.61926388033355,2.0556432589226183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.243038048686294,4,2,2,5,0.5281797973867469,-0.7264957451439602,-1.005184352144869,-0.4552231552745436
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.301029995663981,4,2,2,6,0.370065892442148,-0.9872401541009452,0.3070397640943406,-1.3856457351547102
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.040997692423491,4,4,4,4,-0.6023346229671358,0.32781860411689234,0.3070397640943406,0.09283398081925315
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.276461804173244,2,2,2,7,-0.08846443189718912,-0.7332977732037077,0.3070397640943406,-1.1001462037942207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.76561864154733,0,0,0,9,2.611330495031839,1.5476489694982658,1.61926388033355,1.464251372533033
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.071882007306125,4,4,4,5,-0.736731442170045,-0.2616904943945521,-1.005184352144869,-0.08050502036390118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.357324882740209,2,2,0,7,-0.14380429862779878,0.8289013378516201,0.3070397640943406,0.6842258672088385
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.131939295210424,4,4,4,5,-1.029242166317553,-0.16192741618492304,-1.005184352144869,-0.4577722582331194
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.349277527467955,4,4,2,5,0.14870642551970936,0.6180384679994496,0.3070397640943406,-0.22325478604414592
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.203984244420126,4,4,4,5,-0.8197412422659595,-0.06216433797529397,0.3070397640943406,-0.18756734462408473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.02530586526477,4,4,4,5,1.2594566077555174,-0.45894930812722773,0.3070397640943406,-0.21560747716841852
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2576785748691846,4,4,2,6,-0.37899873223288977,-0.02588685498997431,0.3070397640943406,0.38088261513831845
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.159867847092567,2,2,2,6,-1.2901301094761415,-0.46121665081381025,0.3070397640943406,-0.7942538487651248
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748133736802754,1,4,1,5,-0.902751042361874,-1.1595581982812138,0.3070397640943406,-0.2946296688842683
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.198382130008294,4,4,4,6,-0.11613436526249395,0.8855849050161821,-1.005184352144869,0.7199133086288997
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.064457989226918,4,4,1,5,-0.49560773712953154,-0.8285261660401718,-1.005184352144869,-1.2072085280544043
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.351989455435632,4,2,2,7,0.3167024495233458,1.354924841138755,0.3070397640943406,1.2781668565569997
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.136720567156407,4,4,4,5,-0.9739022995869435,-0.09844182096061363,-1.005184352144869,-0.38639737539299707
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.432969290874405,2,2,2,8,0.37204231625395545,1.1712700835255745,1.61926388033355,1.349541739397122
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.190331698170292,4,4,4,6,-0.8869396518674141,-0.09390713558744868,0.3070397640943406,-0.2742368452156619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.350248018334163,2,2,2,7,-0.28215396545432286,0.6951281193432539,0.3070397640943406,0.5057886601085325
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26245108973043,2,2,2,7,0.27519754947538855,-0.5745837851429342,0.3070397640943406,-0.9217089966939148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.968482948553935,1,1,4,4,-1.1162048140370826,-0.2616904943945521,0.3070397640943406,-0.5699327884104546
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.352182518111363,2,2,2,7,0.4590049639734849,-0.4634839935003927,0.3070397640943406,-0.7968029517237006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.144574207609616,4,4,4,6,-0.023242446107542034,-0.6199306388745838,-1.005184352144869,-0.5495399647418482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.36660971039243,2,2,2,8,-0.023242446107542034,0.9921500112855586,0.3070397640943406,0.8397211476819623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.585460729508501,0,0,0,10,1.152729721917913,2.3276148536826384,1.61926388033355,2.3564374080345627
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.039414119176137,4,4,2,5,-1.4166212334318207,-0.6063265827550889,-2.317408468384078,-0.957396438113976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.276461804173244,2,2,2,7,-0.13194575575695383,0.9127930172551719,0.3070397640943406,0.6995204849602933
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.267171728403014,4,4,4,5,1.2357395220138274,-0.08710510752770123,0.3070397640943406,0.0010662743105243821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.168497483523033,2,2,2,7,-0.5489711800483337,-1.0235176370862649,0.3070397640943406,-1.630359619177987
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.220108088040055,4,4,4,6,-0.21495555585286832,0.7722177706870582,0.3070397640943406,0.5924581607001097
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.17897694729317,4,2,2,7,-0.5944289277199059,-1.0235176370862649,0.3070397640943406,-1.630359619177987
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3747483460101035,2,2,2,7,0.6487416499070037,-0.2503537809616397,0.3070397640943406,-0.5571872736175756
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.222716471147583,4,4,4,6,0.030120996811260126,1.0533682638232855,0.3070397640943406,0.9085469275635089
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.145972902802181,4,4,4,5,-0.7051086611811253,0.20991678441460349,0.3070397640943406,-0.039719373026688404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.107209969647869,4,2,2,4,-0.8572932946903017,0.035331397547752615,0.3070397640943406,-0.23600030083702492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.186108379813206,4,4,4,5,0.11510722071898209,1.150863999346332,0.3070397640943406,1.0181583547822681
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,4,4,6,-1.0154071996349008,-1.288796731416415,-1.005184352144869,-1.7246764286452916
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158362492095249,4,2,2,5,-0.7940477327124621,0.10788636351839193,-1.005184352144869,-0.15442900616259936
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1156105116743,4,4,4,5,-0.5944289277199059,-0.6426040657404085,-1.005184352144869,-0.9981820854511888
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.146128035678238,4,4,1,6,-0.03707741279019445,-0.8602689636523265,-1.005184352144869,-0.8911197611910052
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.19728055812562,4,4,2,5,0.07557874448283233,-0.910150502757141,0.3070397640943406,-0.513852523321787
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.242789809478676,4,4,4,6,-0.663603761133168,0.17137195874270134,0.3070397640943406,0.013811789103403378
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.14921911265538,4,4,4,5,0.5914253593645865,1.6972935868127095,-2.317408468384078,1.6324921677990356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.187238619831478,4,4,4,5,-0.16752138436948863,-0.39773105558950084,1.61926388033355,-0.7228789659250026
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.232996110392154,4,2,4,5,0.3957594019956453,0.7676830853138932,0.3070397640943406,1.3801309749000317
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.328379603438738,2,2,2,7,0.5420147640693994,-0.7060896609647179,0.3070397640943406,-0.39149558131014867
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.125481265700594,4,4,4,5,-1.2585073284872217,-0.42493916782849056,-1.005184352144869,-0.7534682014279122
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.380211241711606,4,4,4,6,1.6942698463531645,-0.327443432305444,0.3070397640943406,0.37578440922116685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.271841606536499,2,4,4,6,0.7001286690139984,-1.1867663105202033,0.3070397640943406,-0.16717452095547836
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.118925752825777,2,2,2,6,-1.2901301094761415,-0.46121665081381025,0.3070397640943406,-0.7942538487651248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.332438459915605,2,2,2,8,-0.08846443189718912,0.5024039909837432,0.3070397640943406,0.7556007500489609
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.214843848047698,4,4,4,7,0.28705609234623347,-0.3025026627530367,-1.005184352144869,-0.615816641664819
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.198657086954422,4,4,4,6,-0.11020509382707148,0.17137195874270134,0.3070397640943406,0.7275606175046271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.230448921378274,4,4,4,5,0.5499204593166294,1.6134019074091577,0.3070397640943406,1.5789610056689438
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.103803720955957,4,4,4,5,-0.9106567376091039,-0.02588685498997431,-1.005184352144869,-0.3048260807185715
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1673173347481764,4,2,4,6,-0.9383266709744087,-0.2526211236482222,0.3070397640943406,-0.3405135221386327
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2405492482825995,4,2,4,6,-0.039053836602001936,-0.7922486830548521,0.3070397640943406,-1.1664228807171915
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.181843587944773,4,2,4,7,-0.258436879712633,0.08748027933914962,0.3070397640943406,0.5363778956114421
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.3979400086720375,4,4,2,6,2.2792912946481807,0.005855942622180391,0.3070397640943406,0.8983505157292057
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278639297890739,2,4,2,7,-0.14775714625141376,-0.3161067188725316,-1.005184352144869,-0.6311112594162738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.118925752825777,4,4,4,5,-0.9126331614209113,-0.02815419767655679,0.3070397640943406,-0.3073751836771473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.181843587944773,4,2,4,6,-0.7980005803360771,-0.02588685498997431,0.3070397640943406,-0.15952721207975096
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.122215878272827,4,4,4,5,-0.6972029659338953,0.2189861551609334,-1.005184352144869,-0.029522961192385205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.398946404901307,2,0,2,7,-0.25448403208901804,0.7268709169554086,0.3070397640943406,0.5414761015285937
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.171726453653231,4,4,4,5,-0.9857608424577884,-0.1120458770801085,0.3070397640943406,-0.40169199314445186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.396024896608593,2,2,2,8,0.28705609234623347,1.329984071586348,1.61926388033355,1.2399303121783627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.110589710299249,4,4,1,4,-0.752542832664505,-0.02588685498997431,0.3070397640943406,-0.10089784403250758
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.227886704613674,4,5,4,5,1.61916574150448,-2.3839232490357523,0.3070397640943406,0.9875691192793585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.372912002970106,2,2,2,7,0.8859125073239021,-0.0032134281241495244,0.3070397640943406,-0.24874581562990392
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.039414119176137,4,4,4,5,-1.1992146141329971,-0.3569188872310162,-1.005184352144869,-0.6769951126706382
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.302114376956201,4,2,2,6,0.35820734957130307,-0.5609797290234393,0.3070397640943406,-0.90641437894246
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.064457989226918,2,4,2,5,-1.1675918331440773,-2.145852266944592,0.3070397640943406,-0.6362094653334254
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.123851640967086,2,4,4,5,-0.4600321085169968,-0.4974941337991299,-1.005184352144869,-0.3150224925528747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8228216453031045,4,4,4,5,-0.7308021707346225,-0.8511995929059966,-1.005184352144869,-1.2326995576401623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.482125782226465,2,2,0,8,2.1923286469286514,0.3006104918779026,0.3070397640943406,0.06224474531634356
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.121395680707224,4,4,4,4,-0.9106567376091039,0.028529369488005177,0.3070397640943406,-0.3048260807185715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.544068044350276,2,0,0,9,1.4294290555709612,0.9309317587478317,1.61926388033355,0.7708953678004157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1702617153949575,4,4,2,5,-0.6833679992512428,0.13055979038421672,0.3070397640943406,-0.011679240482354613
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.135132651376775,2,4,4,5,-1.2585073284872217,-0.42493916782849056,-1.005184352144869,-0.7534682014279122
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.195899652409234,4,0,4,5,-0.8118355470187295,0.08748027933914962,0.3070397640943406,-0.17737093278978155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.273001272063738,2,2,2,7,0.4273821829845651,0.2371248966535932,0.3070397640943406,0.06989205419207095
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.250420002308894,4,2,4,6,0.18230563032043665,-0.5519103582771093,0.3070397640943406,-0.8962179671081568
